session_id,reader_id,book_id,session_date,start_time,duration_minutes,pages_read,percentage_completed,format,device_type,location_type,completed,data_source,pages_per_minute,is_duration_outlier,is_speed_outlier,time_of_day,day_of_week
S12530,R0330,B107,2026-01-16,12:06,22.9,28,4.47,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.2227074235807862,0,0,Afternoon,Friday
S12531,R0330,B107,2026-01-18,10:02,35.1,41,11.0,Ebook,Kindle,Unknown / Unspecified,0,Synthetic_Session_Log,1.168091168091168,0,0,Morning,Sunday
S12532,R0330,B107,2026-01-18,20:51,43.6,50,18.98,Ebook,Kindle,Library,0,Synthetic_Session_Log,1.146788990825688,0,0,Evening,Sunday
S12533,R0330,B107,2026-01-19,21:14,47.8,58,100.0,Ebook,Kindle,Coffee Shop,1,Synthetic_Session_Log,1.2133891213389123,0,0,Evening,Monday
S12534,R0330,B050,2026-01-19,08:29,45.8,50,16.03,Physical,Physical Book,Commute,0,Synthetic_Session_Log,1.091703056768559,0,0,Morning,Monday
S12535,R0330,B050,2026-01-22,10:01,47.9,57,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,1.1899791231732777,0,0,Morning,Thursday
S12536,R0330,B009,2026-01-23,21:44,43.2,54,14.4,Ebook,Tablet,Home,0,Synthetic_Session_Log,1.25,0,0,Evening,Friday
S12537,R0330,B009,2026-01-26,05:57,8.0,10,17.07,Ebook,Tablet,Home,0,Synthetic_Session_Log,1.25,0,0,Morning,Monday
S12538,R0330,B009,2026-01-29,09:59,36.3,40,27.73,Ebook,Tablet,Commute,0,Synthetic_Session_Log,1.1019283746556474,0,0,Morning,Thursday
S12539,R0330,B009,2026-01-29,11:49,36.8,41,38.67,Ebook,Tablet,Home,0,Synthetic_Session_Log,1.1141304347826089,0,0,Morning,Thursday
S12540,R0330,B009,2026-01-31,19:04,40.6,51,100.0,Ebook,Tablet,Unknown / Unspecified,1,Synthetic_Session_Log,1.2561576354679802,0,0,Evening,Saturday
S12541,R0330,B104,2026-01-31,21:56,39.6,48,8.42,Ebook,Phone,Outdoor,0,Synthetic_Session_Log,1.2121212121212122,0,0,Evening,Saturday
S12542,R0330,B104,2026-02-03,10:13,26.1,34,14.39,Ebook,Phone,Unknown / Unspecified,0,Synthetic_Session_Log,1.3026819923371646,0,0,Morning,Tuesday
S12543,R0330,B104,2026-02-06,22:08,30.6,35,20.53,Ebook,Phone,Home,0,Synthetic_Session_Log,1.1437908496732025,0,0,Night,Friday
S12544,R0330,B104,2026-02-07,21:35,26.9,30,25.79,Ebook,Phone,Library,0,Synthetic_Session_Log,1.1152416356877324,0,0,Evening,Saturday
S12545,R0330,B104,2026-02-09,19:12,43.8,50,34.56,Ebook,Phone,Commute,0,Synthetic_Session_Log,1.1415525114155252,0,0,Evening,Monday
S12546,R0330,B104,2026-02-10,19:52,18.5,22,38.42,Ebook,Phone,Outdoor,0,Synthetic_Session_Log,1.1891891891891893,0,0,Evening,Tuesday
S12547,R0330,B104,2026-02-12,15:17,25.6,29,100.0,Ebook,Phone,Home,1,Synthetic_Session_Log,1.1328125,0,0,Afternoon,Thursday
S12548,R0330,B120,2026-02-13,11:57,26.1,29,7.13,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,1.1111111111111112,0,0,Morning,Friday
S12549,R0330,B120,2026-02-18,10:28,16.1,19,11.79,Ebook,Kindle,Home,0,Synthetic_Session_Log,1.1801242236024843,0,0,Morning,Wednesday
S12550,R0330,B120,2026-02-23,14:52,34.0,39,21.38,Ebook,Kindle,Commute,0,Synthetic_Session_Log,1.1470588235294117,0,0,Afternoon,Monday
S12551,R0330,B120,2026-02-23,21:29,19.7,23,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,1.16751269035533,0,0,Evening,Monday
S12552,R0330,B029,2026-02-23,20:44,47.9,49,6.82,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.022964509394572,0,0,Evening,Monday
S12553,R0330,B029,2026-02-23,06:39,35.1,65,15.88,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,1.8518518518518519,0,0,Morning,Monday
S12554,R0331,B097,2026-01-08,18:53,35.2,15,6.28,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4261363636363636,0,0,Evening,Thursday
S12555,R0331,B097,2026-01-13,06:39,24.9,12,11.3,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.48192771084337355,0,0,Morning,Tuesday
S12556,R0331,B097,2026-01-13,21:06,41.4,20,19.67,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.48309178743961356,0,0,Evening,Tuesday
S12557,R0331,B097,2026-01-16,19:58,35.6,15,25.94,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.42134831460674155,0,0,Evening,Friday
S12558,R0331,B097,2026-01-19,12:21,34.1,13,31.38,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.3812316715542522,0,0,Afternoon,Monday
S12559,R0331,B097,2026-01-19,16:07,36.7,17,38.49,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4632152588555858,0,0,Afternoon,Monday
S12560,R0331,B097,2026-01-22,20:35,28.0,6,41.0,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.21428571428571427,0,0,Evening,Thursday
S12561,R0331,B097,2026-01-22,20:22,36.0,17,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.4722222222222222,0,0,Evening,Thursday
S12562,R0331,B128,2026-01-23,20:51,20.4,10,1.81,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.4901960784313726,0,0,Evening,Friday
S12563,R0331,B128,2026-01-23,02:29,37.3,17,4.88,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.45576407506702415,0,0,Night,Friday
S12564,R0331,B128,2026-01-24,15:41,45.3,22,8.86,Ebook,Tablet,Outdoor,0,Synthetic_Session_Log,0.48565121412803536,0,0,Afternoon,Saturday
S12565,R0331,B128,2026-01-27,05:52,19.1,10,10.67,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.5235602094240838,0,0,Morning,Tuesday
S12566,R0331,B112,2026-01-30,10:31,28.8,9,3.69,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.3125,0,0,Morning,Friday
S12567,R0331,B112,2026-01-30,21:49,27.9,11,8.2,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.3942652329749104,0,0,Evening,Friday
S12568,R0331,B112,2026-02-04,19:57,25.9,11,12.7,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.42471042471042475,0,0,Evening,Wednesday
S12569,R0331,B112,2026-02-04,19:09,40.0,17,19.67,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.425,0,0,Evening,Wednesday
S12570,R0331,B112,2026-02-04,20:54,36.1,13,25.0,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.3601108033240997,0,0,Evening,Wednesday
S12571,R0331,B112,2026-02-05,10:25,33.9,16,31.56,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.471976401179941,0,0,Morning,Thursday
S12572,R0331,B112,2026-02-06,18:24,15.2,7,34.43,Ebook,Tablet,Library,0,Synthetic_Session_Log,0.46052631578947373,0,0,Evening,Friday
S12573,R0331,B112,2026-02-07,07:12,28.0,12,39.34,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.42857142857142855,0,0,Morning,Saturday
S12574,R0331,B112,2026-02-08,15:11,24.4,7,100.0,Ebook,Tablet,Coffee Shop,1,Synthetic_Session_Log,0.2868852459016394,0,0,Afternoon,Sunday
S12575,R0331,B079,2026-02-10,19:44,47.1,22,3.17,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.46709129511677283,0,0,Evening,Tuesday
S12576,R0331,B079,2026-02-13,08:41,23.3,10,4.6,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4291845493562232,0,0,Morning,Friday
S12577,R0331,B079,2026-02-14,18:49,20.5,8,5.76,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.3902439024390244,0,0,Evening,Saturday
S12578,R0331,B079,2026-02-16,18:38,43.4,17,8.2,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.391705069124424,0,0,Evening,Monday
S12579,R0331,B079,2026-02-19,15:38,46.9,23,11.51,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.49040511727078895,0,0,Afternoon,Thursday
S12580,R0331,B079,2026-02-19,04:12,17.9,6,12.37,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.335195530726257,0,0,Night,Thursday
S12581,R0331,B079,2026-02-19,09:26,25.9,12,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.46332046332046334,0,0,Morning,Thursday
S12582,R0331,B080,2026-02-20,10:35,24.8,9,1.49,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.3629032258064516,0,0,Morning,Friday
S12583,R0331,B080,2026-02-27,19:39,46.2,21,4.97,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.45454545454545453,0,0,Evening,Friday
S12584,R0331,B080,2026-02-28,20:41,43.2,27,9.44,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.625,0,0,Evening,Saturday
S12585,R0331,B080,2026-02-28,17:09,36.6,15,11.92,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.4098360655737705,0,0,Evening,Saturday
S12586,R0331,B080,2026-02-28,19:33,47.2,19,15.07,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.4025423728813559,0,0,Evening,Saturday
S12587,R0331,B080,2026-03-01,17:59,24.7,12,17.05,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.4858299595141701,0,0,Evening,Sunday
S12588,R0331,B080,2026-03-08,09:32,27.6,14,19.37,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.5072463768115941,0,0,Morning,Sunday
S12589,R0331,B134,2026-03-09,03:26,31.0,15,3.61,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4838709677419355,0,0,Night,Monday
S12590,R0331,B134,2026-03-11,10:35,51.8,23,9.16,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.444015444015444,0,0,Morning,Wednesday
S12591,R0331,B134,2026-03-11,15:27,41.8,15,12.77,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.35885167464114837,0,0,Afternoon,Wednesday
S12592,R0331,B134,2026-03-12,19:50,25.2,11,15.42,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4365079365079365,0,0,Evening,Thursday
S12593,R0331,B134,2026-03-12,19:03,49.2,22,20.72,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.44715447154471544,0,0,Evening,Thursday
S12594,R0331,B134,2026-03-12,07:58,53.8,26,26.99,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.483271375464684,0,0,Morning,Thursday
S12595,R0331,B029,2026-03-12,18:53,36.6,17,2.37,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.46448087431693985,0,0,Evening,Thursday
S12596,R0331,B029,2026-03-12,04:16,18.8,9,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log,0.4787234042553191,0,0,Night,Thursday
S12597,R0331,B145,2026-03-19,19:16,14.2,7,1.45,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.49295774647887325,0,0,Evening,Thursday
S12598,R0331,B145,2026-03-22,07:36,40.1,17,4.97,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.4239401496259351,0,0,Morning,Sunday
S12599,R0331,B145,2026-03-24,17:05,41.6,21,9.32,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5048076923076923,0,0,Evening,Tuesday
S12600,R0331,B145,2026-03-31,21:45,46.5,16,12.63,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.34408602150537637,0,0,Evening,Tuesday
S12601,R0331,B145,2026-04-07,20:41,42.2,18,16.36,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.42654028436018954,0,0,Evening,Tuesday
S12602,R0331,B145,2026-04-08,14:28,35.1,13,19.05,Physical,Physical Book,Unknown / Unspecified,0,Synthetic_Session_Log,0.37037037037037035,0,0,Afternoon,Wednesday
S12603,R0331,B145,2026-04-15,14:12,50.0,24,24.02,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.48,0,0,Afternoon,Wednesday
S12604,R0331,B145,2026-04-16,09:32,28.5,14,26.92,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.49122807017543857,0,0,Morning,Thursday
S12605,R0331,B145,2026-04-17,18:35,51.0,24,100.0,Physical,Physical Book,Coffee Shop,1,Synthetic_Session_Log,0.47058823529411764,0,0,Evening,Friday
S12606,R0331,B040,2026-04-18,22:01,18.8,8,1.14,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.425531914893617,0,0,Night,Saturday
S12607,R0331,B040,2026-04-18,03:25,34.3,21,4.13,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.6122448979591837,0,0,Night,Saturday
S12608,R0331,B040,2026-04-18,09:39,39.2,20,6.97,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.5102040816326531,0,0,Morning,Saturday
S12609,R0331,B040,2026-04-18,10:10,36.0,20,9.82,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.5555555555555556,0,0,Morning,Saturday
S12610,R0331,B040,2026-04-18,05:19,26.4,12,11.52,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.4545454545454546,0,0,Morning,Saturday
S12611,R0331,B040,2026-04-18,01:23,27.1,18,100.0,Ebook,Kindle,Library,1,Synthetic_Session_Log,0.6642066420664207,0,0,Night,Saturday
S12612,R0332,B015,2026-01-11,21:19,34.4,22,2.97,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log,0.6395348837209303,0,0,Evening,Sunday
S12613,R0332,B015,2026-01-13,20:10,36.0,21,5.81,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.5833333333333334,0,0,Evening,Tuesday
S12614,R0332,B015,2026-01-13,17:29,31.4,18,8.24,Ebook,Tablet,Commute,0,Synthetic_Session_Log,0.5732484076433121,0,0,Evening,Tuesday
S12615,R0332,B015,2026-01-15,18:11,52.3,32,12.57,Ebook,Tablet,Coffee Shop,0,Synthetic_Session_Log,0.6118546845124283,0,0,Evening,Thursday
S12616,R0332,B015,2026-01-17,21:29,36.9,24,15.81,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6504065040650406,0,0,Evening,Saturday
S12617,R0332,B015,2026-01-19,19:25,32.7,21,100.0,Ebook,Tablet,Home,1,Synthetic_Session_Log,0.6422018348623852,0,0,Evening,Monday
S12618,R0332,B127,2026-01-20,06:24,38.7,18,8.49,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.46511627906976744,0,0,Morning,Tuesday
S12619,R0332,B127,2026-01-25,17:45,36.0,23,19.34,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.6388888888888888,0,0,Evening,Sunday
S12620,R0332,B127,2026-01-26,09:01,32.9,22,29.72,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.668693009118541,0,0,Morning,Monday
S12621,R0332,B127,2026-01-28,19:03,40.9,25,41.51,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.6112469437652812,0,0,Evening,Wednesday
S12622,R0332,B127,2026-01-30,13:15,40.2,23,52.36,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.572139303482587,0,0,Afternoon,Friday
S12623,R0332,B127,2026-01-31,10:45,55.8,39,70.75,Ebook,Kindle,Coffee Shop,0,Synthetic_Session_Log,0.6989247311827957,0,0,Morning,Saturday
S12624,R0332,B127,2026-02-02,07:35,37.8,24,82.08,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.634920634920635,0,0,Morning,Monday
S12625,R0332,B127,2026-02-02,21:05,520.0,24,93.4,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.046153846153846156,1,0,Evening,Monday
S12626,R0332,B127,2026-02-02,14:36,43.4,24,100.0,Ebook,Kindle,Home,1,Synthetic_Session_Log,0.5529953917050692,0,0,Afternoon,Monday
S12627,R0332,B064,2026-02-03,13:30,44.6,24,5.29,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.5381165919282511,0,0,Afternoon,Tuesday
S12628,R0332,B064,2026-02-08,16:46,45.3,22,10.13,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.48565121412803536,0,0,Afternoon,Sunday
S12629,R0332,B064,2026-02-09,19:39,33.5,20,14.54,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.5970149253731343,0,0,Evening,Monday
S12630,R0332,B064,2026-02-11,03:01,44.2,20,100.0,Physical,Physical Book,Commute,1,Synthetic_Session_Log,0.4524886877828054,0,0,Night,Wednesday
S12631,R0332,B005,2026-02-11,17:22,8.4,5,0.93,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.5952380952380952,0,0,Evening,Wednesday
S12632,R0332,B005,2026-02-12,00:36,32.7,22,5.01,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6727828746177369,0,0,Night,Thursday
S12633,R0332,B005,2026-02-19,18:15,14.7,9,6.68,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6122448979591837,0,0,Evening,Thursday
S12634,R0332,B005,2026-02-19,21:51,25.6,17,9.83,Ebook,Tablet,Home,0,Synthetic_Session_Log,0.6640625,0,0,Evening,Thursday
S12635,R0333,B125,2026-01-14,15:31,16.7,13,7.1,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7784431137724551,0,0,Afternoon,Wednesday
S12636,R0333,B125,2026-01-21,16:19,15.3,13,14.21,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8496732026143791,0,0,Afternoon,Wednesday
S12637,R0333,B125,2026-01-22,20:38,30.2,27,28.96,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8940397350993378,0,0,Evening,Thursday
S12638,R0333,B125,2026-01-23,19:00,43.7,40,50.82,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.9153318077803203,0,0,Evening,Friday
S12639,R0333,B125,2026-01-25,12:48,24.2,20,61.75,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8264462809917356,0,0,Afternoon,Sunday
S12640,R0333,B125,2026-01-25,15:01,9.8,9,66.67,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9183673469387754,0,0,Afternoon,Sunday
S12641,R0333,B125,2026-01-25,01:45,23.0,24,79.78,Physical,Physical Book,Home,0,Synthetic_Session_Log,1.0434782608695652,0,0,Night,Sunday
S12642,R0333,B125,2026-01-25,20:08,31.4,25,93.44,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7961783439490446,0,0,Evening,Sunday
S12643,R0333,B125,2026-01-27,11:30,39.6,32,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.8080808080808081,0,0,Morning,Tuesday
S12644,R0333,B103,2026-01-27,16:34,15.4,13,6.19,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8441558441558441,0,0,Afternoon,Tuesday
S12645,R0333,B103,2026-01-30,07:45,33.6,30,100.0,Physical,Physical Book,Library,1,Synthetic_Session_Log,0.8928571428571428,0,0,Morning,Friday
S12646,R0333,B146,2026-01-30,20:30,34.1,30,17.75,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8797653958944281,0,0,Evening,Friday
S12647,R0333,B146,2026-01-30,23:11,36.7,28,34.32,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.7629427792915531,0,0,Night,Friday
S12648,R0333,B146,2026-01-30,17:44,34.9,26,49.7,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.7449856733524356,0,0,Evening,Friday
S12649,R0333,B146,2026-01-31,15:05,32.1,28,66.27,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8722741433021807,0,0,Afternoon,Saturday
S12650,R0333,B146,2026-02-05,01:44,45.3,42,91.12,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.9271523178807948,0,0,Night,Thursday
S12651,R0333,B146,2026-02-06,11:21,31.3,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.8626198083067093,0,0,Morning,Friday
S12652,R0333,B114,2026-02-09,19:39,47.3,46,8.08,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.9725158562367865,0,0,Evening,Monday
S12653,R0333,B114,2026-02-10,07:34,42.3,37,14.59,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8747044917257684,0,0,Morning,Tuesday
S12654,R0333,B114,2026-02-10,12:07,48.9,39,21.44,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.7975460122699387,0,0,Afternoon,Tuesday
S12655,R0333,B114,2026-02-15,12:58,44.8,41,28.65,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.9151785714285715,0,0,Afternoon,Sunday
S12656,R0333,B066,2026-02-17,13:54,26.3,22,13.84,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8365019011406843,0,0,Afternoon,Tuesday
S12657,R0333,B066,2026-02-18,06:18,27.9,25,29.56,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.8960573476702509,0,0,Morning,Wednesday
S12658,R0333,B066,2026-02-19,07:46,38.3,32,49.69,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8355091383812011,0,0,Morning,Thursday
S12659,R0333,B066,2026-02-26,21:09,45.4,44,77.36,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.9691629955947136,0,0,Evening,Thursday
S12660,R0333,B066,2026-02-28,11:33,24.3,19,89.31,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.7818930041152263,0,0,Morning,Saturday
S12661,R0333,B066,2026-03-05,05:43,34.3,27,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.7871720116618076,0,0,Morning,Thursday
S12662,R0333,B145,2026-03-07,19:38,42.2,39,8.07,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.924170616113744,0,0,Evening,Saturday
S12663,R0333,B145,2026-03-14,01:23,31.4,24,13.04,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.7643312101910829,0,0,Night,Saturday
S12664,R0333,B145,2026-03-17,04:35,35.3,32,19.67,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.906515580736544,0,0,Night,Tuesday
S12665,R0333,B145,2026-03-18,16:23,38.6,31,26.09,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.8031088082901554,0,0,Afternoon,Wednesday
S12666,R0333,B145,2026-03-19,12:13,64.5,57,37.89,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.8837209302325582,0,0,Afternoon,Thursday
S12667,R0333,B145,2026-03-21,15:44,46.5,39,45.96,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.8387096774193549,0,0,Afternoon,Saturday
S12668,R0333,B145,2026-03-23,11:48,35.8,34,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.9497206703910616,0,0,Morning,Monday
S12669,R0334,B034,2026-01-09,10:06,37.3,23,5.64,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.6166219839142092,0,0,Morning,Friday
S12670,R0334,B034,2026-01-11,13:08,26.7,14,100.0,Ebook,Kindle,Commute,1,Synthetic_Session_Log,0.5243445692883896,0,0,Afternoon,Sunday
S12671,R0334,B016,2026-01-11,19:42,47.7,23,12.23,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.4821802935010482,0,0,Evening,Sunday
S12672,R0334,B016,2026-01-13,14:07,38.2,27,26.6,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.706806282722513,0,0,Afternoon,Tuesday
S12673,R0334,B016,2026-01-14,13:57,40.8,26,40.43,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6372549019607844,0,0,Afternoon,Wednesday
S12674,R0334,B016,2026-01-14,16:46,50.4,32,57.45,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6349206349206349,0,0,Afternoon,Wednesday
S12675,R0334,B016,2026-01-14,09:30,30.5,19,67.55,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6229508196721312,0,0,Morning,Wednesday
S12676,R0334,B016,2026-01-19,21:11,22.4,13,74.47,Physical,Physical Book,Coffee Shop,0,Synthetic_Session_Log,0.5803571428571429,0,0,Evening,Monday
S12677,R0334,B016,2026-01-21,19:03,22.7,17,83.51,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.748898678414097,0,0,Evening,Wednesday
S12678,R0334,B016,2026-01-22,10:22,32.6,21,94.68,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.6441717791411042,0,0,Morning,Thursday
S12679,R0334,B016,2026-01-23,17:42,31.3,19,100.0,Physical,Physical Book,Unknown / Unspecified,1,Synthetic_Session_Log,0.6070287539936102,0,0,Evening,Friday
S12680,R0334,B035,2026-01-28,05:46,39.4,24,4.49,Physical,Physical Book,Library,0,Synthetic_Session_Log,0.6091370558375635,0,0,Morning,Wednesday
S12681,R0334,B035,2026-01-28,10:10,22.3,15,7.29,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6726457399103138,0,0,Morning,Wednesday
S12682,R0334,B035,2026-01-28,18:15,42.9,28,12.52,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6526806526806527,0,0,Evening,Wednesday
S12683,R0334,B035,2026-01-30,12:03,37.8,25,17.2,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6613756613756614,0,0,Afternoon,Friday
S12684,R0334,B035,2026-02-02,12:57,43.1,27,22.24,Physical,Physical Book,Home,0,Synthetic_Session_Log,0.6264501160092807,0,0,Afternoon,Monday
S12685,R0334,B035,2026-02-03,14:46,39.8,26,27.1,Physical,Physical Book,Commute,0,Synthetic_Session_Log,0.6532663316582915,0,0,Afternoon,Tuesday
S12686,R0334,B035,2026-02-06,07:53,25.7,20,30.84,Physical,Physical Book,Outdoor,0,Synthetic_Session_Log,0.7782101167315175,0,0,Morning,Friday
S12687,R0334,B035,2026-02-06,21:54,21.0,14,100.0,Physical,Physical Book,Home,1,Synthetic_Session_Log,0.6666666666666666,0,0,Evening,Friday
S12688,R0334,B058,2026-02-07,07:48,520.0,22,4.01,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.04230769230769231,1,0,Morning,Saturday
S12689,R0334,B058,2026-02-07,20:38,44.1,28,9.12,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.6349206349206349,0,0,Evening,Saturday
S12690,R0334,B058,2026-02-09,18:38,47.3,38,16.06,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.8033826638477801,0,0,Evening,Monday
S12691,R0334,B058,2026-02-09,19:34,24.2,12,18.25,Ebook,Kindle,Outdoor,0,Synthetic_Session_Log,0.49586776859504134,0,0,Evening,Monday
S12692,R0334,B058,2026-02-09,20:15,41.8,30,23.72,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7177033492822967,0,0,Evening,Monday
S12693,R0334,B058,2026-02-11,06:15,33.7,20,100.0,Ebook,Kindle,Coffee Shop,1,Synthetic_Session_Log,0.5934718100890207,0,0,Morning,Wednesday
S12694,R0334,B027,2026-02-12,12:24,39.9,24,4.5,Ebook,Kindle,Library,0,Synthetic_Session_Log,0.6015037593984962,0,0,Afternoon,Thursday
S12695,R0334,B027,2026-02-15,02:15,24.2,18,7.88,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.7438016528925621,0,0,Night,Sunday
S12696,R0334,B027,2026-02-16,09:57,15.9,11,9.94,Ebook,Kindle,Commute,0,Synthetic_Session_Log,0.6918238993710691,0,0,Morning,Monday
S12697,R0334,B027,2026-02-18,16:36,36.2,28,15.2,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7734806629834253,0,0,Afternoon,Wednesday
S12698,R0334,B027,2026-02-19,10:45,28.2,20,18.95,Ebook,Kindle,Home,0,Synthetic_Session_Log,0.7092198581560284,0,0,Morning,Thursday
